ID,age,age_range,gender,education,AGR_raw,CON_raw,EXT_raw,NEU_raw,OPE_raw,educ,ethnic,region,clin_status,A1,A2,A3,A4,A5,C1,C2,C3,C4,C5,E1,E2,E3,E4,E5,N1,N2,N3,N4,N5,O1,O2,O3,O4,O5
200754,66,40 yo or older,female,5,25,19,19,6,16,BA_plus,white,south,typ,moderately_inaccurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,slightly_accurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,slightly_accurate,moderately_inaccurate
200755,28,25 to 39 yo,male,2,14,16,18,12,22,HS_grad,white,west,typ,moderately_accurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_inaccurate,very_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,very_accurate,slightly_inaccurate
200756,24,19 to 24 yo,female,3,25,22,17,15,19,some_college,black,south,typ,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate,slightly_accurate,very_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,very_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200757,26,25 to 39 yo,female,2,21,17,19,9,19,HS_grad,white,south,typ,very_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,very_inaccurate,slightly_accurate,moderately_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,moderately_inaccurate
200758,27,25 to 39 yo,female,3,26,23,24,24,26,some_college,white,midwest,clin,slightly_accurate,very_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate
200759,26,25 to 39 yo,female,3,24,20,22,12,19,some_college,asian,south,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,very_accurate,moderately_accurate,very_accurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,very_inaccurate,moderately_inaccurate,very_accurate,very_inaccurate,very_accurate,moderately_accurate,very_inaccurate
200760,21,19 to 24 yo,female,3,24,21,18,14,20,some_college,white,west,typ,moderately_inaccurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,very_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate
200761,31,25 to 39 yo,female,5,19,18,22,13,18,BA_plus,hispanic,midwest,typ,very_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,very_accurate,slightly_inaccurate,very_inaccurate,slightly_inaccurate,slightly_inaccurate,very_inaccurate,very_accurate,very_accurate,very_accurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate
200762,40,40 yo or older,female,5,21,18,21,15,17,BA_plus,hispanic,south,typ,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,slightly_accurate,very_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,very_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate
200763,19,19 to 24 yo,male,1,19,24,17,13,16,no_HS,hispanic,south,typ,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate
200764,18,18 yo or younger,female,1,20,19,19,23,22,no_HS,asian,midwest,typ,very_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate,very_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,slightly_accurate,very_accurate,very_inaccurate
200765,22,19 to 24 yo,female,4,14,19,20,15,15,BA_plus,white,midwest,typ,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,very_accurate,very_inaccurate
200766,50,40 yo or older,female,4,24,21,22,8,20,BA_plus,asian,west,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,moderately_inaccurate,very_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,very_inaccurate,slightly_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_accurate,moderately_inaccurate,moderately_accurate,very_accurate,very_inaccurate
200767,40,40 yo or older,female,3,24,15,22,5,19,some_college,hispanic,south,typ,moderately_inaccurate,very_accurate,very_accurate,slightly_accurate,very_accurate,slightly_accurate,moderately_accurate,slightly_accurate,very_inaccurate,very_inaccurate,slightly_accurate,very_inaccurate,moderately_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,very_accurate,moderately_inaccurate
200768,26,25 to 39 yo,female,3,25,18,16,19,20,some_college,white,south,clin,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,very_accurate,slightly_accurate
200769,20,19 to 24 yo,female,3,19,18,14,20,22,some_college,white,west,typ,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_inaccurate,moderately_accurate,slightly_accurate
200770,40,40 yo or older,female,3,24,20,26,28,20,some_college,white,south,clin,very_inaccurate,very_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,very_accurate,slightly_accurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,very_accurate,very_accurate,very_inaccurate
200771,18,18 yo or younger,female,3,17,22,20,14,18,some_college,white,south,typ,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,very_accurate,very_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate
200772,20,19 to 24 yo,female,3,18,19,20,19,19,some_college,white,midwest,typ,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,very_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,very_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate
200773,28,25 to 39 yo,female,4,19,18,21,12,17,BA_plus,black,south,typ,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,very_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,very_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate
200774,22,19 to 24 yo,male,2,23,21,18,14,21,HS_grad,white,south,typ,slightly_accurate,slightly_accurate,very_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate
200775,36,25 to 39 yo,female,3,22,24,20,30,14,some_college,white,northeast,typ,moderately_inaccurate,very_accurate,very_accurate,moderately_accurate,slightly_inaccurate,very_accurate,moderately_accurate,very_accurate,very_inaccurate,very_accurate,very_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_inaccurate,very_inaccurate,slightly_inaccurate,very_accurate,moderately_inaccurate
200776,24,19 to 24 yo,male,4,19,22,20,19,16,BA_plus,black,south,typ,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,very_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate
200777,25,25 to 39 yo,female,2,20,19,18,12,17,HS_grad,white,midwest,typ,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate
200778,60,40 yo or older,male,5,22,20,22,11,20,BA_plus,black,northeast,typ,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_accurate
200779,44,40 yo or older,female,4,17,23,15,9,22,BA_plus,asian,south,clin,moderately_accurate,slightly_accurate,very_inaccurate,slightly_accurate,slightly_inaccurate,very_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate,slightly_inaccurate,very_inaccurate,very_inaccurate,slightly_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,slightly_inaccurate
200780,20,19 to 24 yo,male,3,17,20,19,14,19,some_college,hispanic,northeast,typ,moderately_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate
200781,36,25 to 39 yo,female,3,20,25,18,23,21,some_college,white,west,typ,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_accurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,very_accurate,very_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,very_accurate,slightly_inaccurate,moderately_accurate,slightly_accurate,slightly_inaccurate
200782,27,25 to 39 yo,male,3,22,21,20,10,23,some_college,white,south,clin,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_accurate,very_accurate,slightly_inaccurate,slightly_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate,very_accurate,slightly_accurate
200783,23,19 to 24 yo,female,1,25,25,20,9,20,no_HS,hispanic,south,typ,moderately_inaccurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,very_accurate,slightly_accurate,slightly_accurate,slightly_accurate,very_inaccurate,slightly_accurate,very_accurate,moderately_accurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200784,18,18 yo or younger,male,3,22,19,21,8,19,some_college,white,midwest,typ,slightly_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate
200785,19,19 to 24 yo,male,3,13,17,18,29,24,some_college,black,south,typ,slightly_accurate,very_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,very_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,very_inaccurate,slightly_inaccurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,very_inaccurate,very_accurate,very_accurate,very_accurate
200786,34,25 to 39 yo,female,3,24,23,19,20,20,some_college,hispanic,south,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,very_accurate,moderately_inaccurate,slightly_accurate,very_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200787,45,40 yo or older,female,5,23,18,24,19,20,BA_plus,white,west,typ,very_inaccurate,very_accurate,very_accurate,slightly_accurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_inaccurate
200788,25,25 to 39 yo,female,5,22,18,14,19,14,BA_plus,hispanic,midwest,typ,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,slightly_accurate,very_inaccurate,moderately_accurate,slightly_inaccurate,very_inaccurate,moderately_inaccurate,moderately_accurate,very_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate
200789,19,19 to 24 yo,female,3,18,17,17,14,15,some_college,hispanic,west,typ,slightly_inaccurate,slightly_accurate,very_inaccurate,very_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,very_accurate,moderately_inaccurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,very_inaccurate,very_inaccurate,very_accurate,very_inaccurate
200790,39,25 to 39 yo,female,3,26,18,20,22,20,some_college,white,midwest,typ,slightly_inaccurate,very_accurate,very_accurate,very_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,very_inaccurate,slightly_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,very_accurate,very_accurate,slightly_inaccurate,moderately_inaccurate,very_accurate,very_inaccurate,moderately_accurate,moderately_accurate,slightly_inaccurate
200791,27,25 to 39 yo,female,5,23,20,16,8,20,BA_plus,hispanic,south,typ,very_inaccurate,moderately_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_inaccurate,very_accurate,very_accurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate
200792,24,19 to 24 yo,female,1,22,17,20,18,14,no_HS,other,northeast,typ,moderately_inaccurate,moderately_accurate,slightly_accurate,very_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate
200793,32,25 to 39 yo,female,3,21,22,22,29,24,some_college,black,northeast,typ,very_accurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_inaccurate,very_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,very_accurate
200794,22,19 to 24 yo,female,3,18,17,19,23,24,some_college,black,midwest,typ,very_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,slightly_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,very_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,very_accurate,moderately_accurate
200795,19,19 to 24 yo,female,2,17,16,18,12,18,HS_grad,hispanic,south,typ,moderately_inaccurate,moderately_accurate,slightly_accurate,moderately_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,moderately_inaccurate
200796,27,25 to 39 yo,female,1,19,18,18,11,21,no_HS,hispanic,west,clin,very_inaccurate,moderately_accurate,very_accurate,moderately_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,very_inaccurate,very_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_accurate
200797,23,19 to 24 yo,male,4,23,21,24,10,20,BA_plus,white,midwest,typ,slightly_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,very_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,very_accurate,moderately_inaccurate
200798,38,25 to 39 yo,male,4,20,14,19,10,19,BA_plus,white,south,typ,moderately_inaccurate,very_accurate,slightly_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,slightly_inaccurate,slightly_inaccurate,very_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_inaccurate,very_accurate,moderately_accurate,moderately_inaccurate
200799,54,40 yo or older,male,2,21,18,15,5,18,HS_grad,black,west,typ,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate
200800,22,19 to 24 yo,female,3,23,20,20,23,22,some_college,hispanic,west,typ,moderately_inaccurate,very_accurate,moderately_accurate,moderately_accurate,moderately_accurate,very_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,slightly_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,very_accurate,very_accurate,moderately_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate
200801,18,18 yo or younger,male,2,12,13,18,8,18,HS_grad,black,midwest,typ,moderately_inaccurate,slightly_inaccurate,slightly_accurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,very_inaccurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,very_inaccurate,very_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate
200802,24,19 to 24 yo,female,4,18,17,20,7,18,BA_plus,white,south,typ,moderately_inaccurate,moderately_accurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_inaccurate,moderately_accurate,slightly_inaccurate,very_inaccurate,slightly_inaccurate,very_inaccurate,very_inaccurate,very_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_accurate,slightly_inaccurate
200803,25,25 to 39 yo,female,3,22,20,18,20,20,some_college,white,south,typ,moderately_inaccurate,moderately_accurate,slightly_accurate,very_accurate,moderately_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_accurate,very_inaccurate,slightly_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_inaccurate,slightly_inaccurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate,slightly_accurate
200804,25,25 to 39 yo,female,3,25,20,28,7,20,some_college,hispanic,west,typ,very_inaccurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,very_accurate,moderately_accurate,moderately_inaccurate,very_inaccurate,moderately_accurate,very_accurate,very_accurate,moderately_accurate,very_accurate,very_inaccurate,moderately_inaccurate,very_inaccurate,moderately_inaccurate,very_inaccurate,very_accurate,very_inaccurate,very_accurate,very_accurate,very_inaccurate
200805,38,25 to 39 yo,male,4,11,17,16,14,17,BA_plus,white,south,typ,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,moderately_inaccurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,slightly_accurate,very_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,slightly_accurate,moderately_inaccurate,moderately_accurate,very_inaccurate,slightly_accurate,very_accurate,very_inaccurate
200806,23,19 to 24 yo,male,5,23,22,20,12,15,BA_plus,hispanic,midwest,clin,slightly_inaccurate,slightly_accurate,moderately_accurate,very_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,very_inaccurate,very_inaccurate,moderately_accurate,slightly_inaccurate,moderately_inaccurate,moderately_accurate,very_inaccurate,slightly_inaccurate,moderately_accurate,very_inaccurate
200807,23,19 to 24 yo,female,3,23,16,19,18,21,some_college,hispanic,south,typ,moderately_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_inaccurate,very_accurate,moderately_accurate,very_inaccurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,very_accurate,slightly_inaccurate,very_inaccurate,moderately_accurate,moderately_accurate,slightly_accurate,slightly_accurate,slightly_inaccurate
200808,40,40 yo or older,female,3,24,19,19,23,19,some_college,white,west,typ,slightly_inaccurate,moderately_accurate,moderately_accurate,very_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,moderately_inaccurate,slightly_accurate,slightly_accurate,moderately_accurate,slightly_accurate,slightly_accurate,moderately_accurate,moderately_accurate,moderately_accurate,slightly_accurate,moderately_accurate,moderately_inaccurate,slightly_inaccurate,moderately_accurate,slightly_accurate
